application,page_name,object_name,xpath,xpath_ios
"Revamp_BCP,""Pagar Cartao de Credito"",lbl_disclaimer,NULL,""//*[@name=""Se fizer um pagamento do valor em dívida no extrato de 3% com um mínimo de 10 €, entre a data de fecho do extrato e o dia de pagamento, o débito automático não será realizado."

Se tiver pagamentos fracionados, o pagamento deverá ser, no mínimo, o valor das prestações mensais + 3% do valor em dívida no extrato, com mínimo de 10 €.

"Pode fazer um pagamento pontual até às 18h do penúltimo dia útil antes do fecho do extrato do cartão.""]"""
"Revamp_BCP,""Pagar Cartao de Credito"",lbl_contaOrigem,NULL,""//*[@name=""Conta origem""]"""
"Revamp_BCP,""Pagar Cartao de Credito"",lbl_nota,NULL,""//*[contains(@name,""Nota:"")]"""
"Revamp_BCP,""Pagar Cartao de Credito"",lbl_alerta,NULL,""//*[@name=""Alerta""]"""
"Revamp_BCP,""Pagar Cartao de Credito"",lbl_alerta_naoExisteSaldoDisponivel,NULL,""//*[contains(@name,""Não existe Saldo Disponível suficiente"") and contains(@name,""Deseja continuar?"")]"""
"Revamp_BCP,""Pagar Cartao de Credito"",""lbl_Conta associada"",""//*[@text=""Conta associada""]"",NULL"
"Revamp_BCP,""Pagar Cartao de Credito"",btn_Confirmar,""//*[contains(@text,""Confirmar"") or contains(@content-desc,""Confirmar"")]"",""//*[@name=""Confirmar""]"""
"Revamp_BCP,""Pagar Cartao de Credito"",""txt_Confirme e autorize_Valor"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txtAmountDetail""]"",NULL"
"Revamp_BCP,""Pagar Cartao de Credito"",input_valor,//android.widget.EditText[@resource-id='wit.android.bcpBankingApp.millenniumQUA:id/editText'],""//*[@name=""Valor""]/../XCUIElementTypeTextField"""
"Revamp_BCP,""Pagar Cartao de Credito"",""title_CREDIT CARD"",""//*[@text=""CREDIT CARD""]"",NULL"
"Revamp_BCP,""Pagar Cartao de Credito"",lbl_Valor,""//*[@text=""Valor""]"",NULL"
"Revamp_BCP,""Pagar Cartao de Credito"",btn_Sim,""//*[@text=""Sim""]"",NULL"
"Revamp_BCP,""Pagar Cartao de Credito"",input_saldo,//android.widget.EditText,NULL"
"Revamp_BCP,""Pagar Cartao de Credito"",btn_SimConfirmo,""//*[@text=""Sim, confirmo""]"",NULL"
"Revamp_BCP,""Pagar Cartao de Credito"",""btn_Continuar WV"",""//*[contains(text(),""Continuar"")]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_OutrosCartoes,""//*[@text=""Outros cartões""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",lbl_ParaQualEQuanto,""//*[@text=""Para qual e quanto""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",lbl_NomeContaOrigem,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/paymSrcAcc""]//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/AccountNameView""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",lbl_SaldoContaOrigem,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/paymSrcAcc""]//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/AccountBalanceView""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",txt_ReferenciaMillenniumFree,""//android.widget.EditText[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/editableTextHintValue"" and @text=""Referência Millennium free""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",txt_Montante,""//*[@text=""Montante""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_Continuar,""//*[@text=""Continuar""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",lbl_CarregarCartaoPrePago,""//*[@text=""CARREGAR CARTÃO PRÉ-PAGO""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_Favoritos,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/editableImageLayoutFake""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",txt_ContaDebitarVaiSerAlterada,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/text1""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_OK,""//android.widget.Button[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/btYes""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_montante,""//*[@text=""Montante""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",input_referencia_prePago,""//*[@text=""Referência pré-pago""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",lbl_ContaOrigem,""//*[@text=""Conta origem""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",lbl_ReferenciaPrePaga,""//*[@text=""Referência pré-pago""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",txt_ReferenciaMillenniumFree1,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/editableTextHintValue""])[1]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",txt_Reference,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/editableTextHintValue""])[1]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",txt_Amount,""//android.widget.EditText[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/editableTextHintValue"" and @text=""Amount""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_Continue,""//*[@text=""Continue""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",""lbl_To who and how much"",""//*[@text=""To who and how much""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",""btn_Other Cards"",""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/termDepAlphaLabel"" and @text=""Other cards""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_104564,""//*[@text=""104564""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",lbl_Amount,//android.widget.EditText[@resource-id='wit.android.bcpBankingApp.millenniumQUA:id/editText'],NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",ddl_conta,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/SrcAccMoreImageView""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_TerceiraConta,""(//android.widget.LinearLayout[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/AccountSelectorLayout""])[3]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",""btn_Prepaid card Reference"",""//*[@text=""Prepaid card reference""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""Carregar Cartao Pre Pago"",btn_Amount,""//*[@text=""Amount""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",lbl_CriarPagamentoFavorito,""//*[@text=""CRIAR PAGAMENTO FAVORITO""]"",""//*[@name=""CRIAR PAGAMENTO FAVORITO""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",txt_NomeOpe,""//*[@text=""Nome da Operação""]"",""//*[@name=""Nome da operação""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",ddl_TipoOpe,""//*[@text=""Tipo de operação""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_TipoDeOperacao,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txt_screen_title""]"",""//XCUIElementTypeStaticText[@name=""Tipo de operação""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",txt_CarregamentoDeTelemovel,""//*[@text=""Carregamento de telemóvel""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_Outros,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txt_repeat_type"" and @text=""Outros""]"",""//XCUIElementTypeStaticText[@name=""Outros""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",txt_PagamentoDeServicos,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txt_repeat_type"" and @text=""Pagamento de Serviços""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_PagamentoDeCompras,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txt_repeat_type"" and @text=""Pagamento de Compras""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_CarregarCartaoPrePago,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txt_repeat_type"" and @text=""Carregar cartão pré-pago""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_PagamentosSegurancaSocial,""//*[@text=""Pagamentos Segurança Social""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",ddl_Operadora,""//*[@text=""Operadora""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_WTF,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/txt_repeat_type"" and @text=""WTF""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_Telemovel,""//*[@text=""Telemóvel""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_Montante,""//*[@text=""Montante""]"",""//*[@name=""Montante""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",tgl_Confiavel,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/banking_switch_switch_compat""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",btn_CriarPagamentoFavorito,""//*[@text=""Criar pagamento favorito""]"",""(//XCUIElementTypeStaticText[@name=""Criar Pagamento favorito""])[2]"""
"Revamp_BCP,""Criar Pagamento Favorito"",txt_ReferenciaPrePago,""//*[@text=""Referência pré-pago""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",btn_CarregarCartaoPrePago,""//*[@text=""Carregar cartão pré-pago""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",btn_AdicionarContaOuCartaoOrigem,""//*[@text=""Adicionar conta ou cartão origem""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",lbl_Montante,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/PlusSectionHeader"" and @text=""Montante""]"",""//*[@name=""Montante""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",ddl_Conta,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/SrcAccMoreImageView""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",btn_TerceiraConta,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/AccountSelectorLayout""])[3]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",ddl_TipoPagamento,""//*[@text=""Tipo de pagamento""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_TrabalhadoresIndependentes,""//*[@text=""Trabalhadores independentes""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",txt_NISS,""//*[@text=""NISS do Beneficiário""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",input_Entidade,""//*[@text=""Entidade""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",btn_Referencia,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/PlusSectionHeader"" and @text=""Referência""]"",""//*[@name=""Referência""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",input_Referencia,""//*[@text=""Referência""]"",NULL"
"Revamp_BCP,""Criar Pagamento Favorito"",btn_AdicionarCartao,""//*[@text=""Adicionar cartão""]"",""//*[@name=""Adicionar cartão""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",btn_Servico,NULL,""//*[@name=""Serviço""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",btn_ViaCard,NULL,""//*[@name=""ViaCard""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",btn_15,NULL,""//*[@name=""15,00 EUR""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",""lbl_Mensagem Ope Confiavel"",NULL,""//XCUIElementTypeStaticText[@name=""O código de autorização não será pedido nesta operação""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",""btn_Ate ao montante maximo"",NULL,""//*[@name=""Até ao montante máximo""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",""btn_ir para contas"",NULL,""//*[@name=""Ir para Contas""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",""txt_Dados da operacao"",NULL,""//*[@name=""Dados da operação""]"""
"Revamp_BCP,""Criar Pagamento Favorito"",""lbl_Outros dados"",NULL,""//*[@name=""Outros dados""]"""
"Revamp_BCP,""Para Si"",btn_Poupar,""//*[contains(@text,""Poupar"")]"",""//*[@name=""Poupar""]"""
"Revamp_BCP,""Para Si"",btn_Cartoes,""//*[contains(@text,""Cartões"")]"",""//*[@name=""Cartões""]"""
"Revamp_BCP,""Para Si"",btn_Cards,""//*[contains(@text,""Cards"")]"",""//*[@name=""Cards""]"""
"Revamp_BCP,""Para Si"",""btn_hamburguer_Menu lateral"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/header_hamburger_iv"""
" or @resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/header_hamburger_holder"""
" or @resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/header_hamburger_animation""]"",""//*[@name=""Button"" or @name=""Burger Menu Black""]"""
"Revamp_BCP,""Para Si"",btn_Seguros,""//*[contains(@text,""Seguros"")]"",""//*[@name=""Seguros"" or @name=""Insurance""]"""
"Revamp_BCP,""Para Si"",""lbl_Proposta e Simulacoes Credito Pessoal"",NULL,""//*[@name=""Propostas e simulações de créditos""]"""
"Revamp_BCP,""Para Si"",""lbl_Para Si"",""//*[@text=""Para Si""]"",""//*[@name=""Para Si""]"""
"Revamp_BCP,""Para Si"",sld_Banner,NULL,(//XCUIElementTypeCollectionView)[2]"
"Revamp_BCP,""Para Si"",btn_Banner_op2,NULL,((//XCUIElementTypeCollectionView)[2]//XCUIElementTypeImage)[2]"
"Revamp_BCP,""Para Si"",""btn_Contas Associada"",""//*[@text=""Contas associadas""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_PrimeiroBotao_Conta Associada"",""//*[@text=""Compte mensualités""]"",NULL"
"Revamp_BCP,""Para Si"",btn_Detalhes,""//*[@text=""Detalhes""]"",NULL"
"Revamp_BCP,""Para Si"",lbl_IBAN,""//*[@text=""IBAN""]"",NULL"
"Revamp_BCP,""Para Si"",lbl_SWIFT,""//*[@text=""SWIFT""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_Aqui pode gerir as contas de outros bancos"",""//*[@text=""Aqui pode gerir as contas de outros bancos que associou na App Millennium""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Ok percebi"",""//*[contains(@text,""OK, PERCEBI"") "
" or contains(@text,""Ok, percebi"") "
" or contains(@content-desc,""OK, PERCEBI"") "
" or contains(@content-desc,""Ok, percebi"")]"",NULL"
"Revamp_BCP,""Para Si"",btn_Seta_Conta1_Revolut,""//android.webkit.WebView[@text=""React App""]/android.view.View/android.view.View/android.view.View/android.view.View/android.view.View/android.view.View[5]/android.view.View[2]/android.view.View[1]/android.view.View[2]"",NULL"
"Revamp_BCP,""Para Si"",btn_Seta_Conta1_Matuel,""//android.webkit.WebView[@text=""React App""]/android.view.View/android.view.View/android.view.View/android.view.View/android.view.View/android.view.View[5]/android.view.View[3]"",NULL"
"Revamp_BCP,""Para Si"",btn_Seta_Conta1_Wise,""(((//*[text()=""Wise""]/../..//div)[7]//div//*)[1]//div)[last()]"",NULL"
"Revamp_BCP,""Para Si"",btn_Detalhes_Wise,""//*[text()=""Detalhes""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Associated accounts"",""//*[@text=""Associated accounts""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_Here you can manage ther banks"",""//*[@text=""Here you can manage other banks' accounts added to Millennium App""]"",NULL"
"Revamp_BCP,""Para Si"",btn_Details,""//*[@text=""Details""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_OK got it"",""//*[@text=""Ok, got it""]"",NULL"
"Revamp_BCP,""Para Si"",btn_Opcoes_Contextuais,""//android.webkit.WebView[@text=""React App""]/android.view.View/android.view.View/android.view.View/android.view.View/android.view.View/android.view.View[1]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Como funciona"",""//*[@text=""Como funciona""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Duvidas frequentes"",""//*[@text=""Dúvidas frequentes""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Termos e condicoes"",""//*[@text=""Termos e condições""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Tratamento de dados"",""//*[@text=""Tratamento de dados""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_Tratamento de dados"",""//*[@text=""Tratamento de dados""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Tratamento de dados_back"",""//android.widget.Button[@text=""back.a0fc1890e50024510405a5c2cae3ec16""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_Sim autorizo o tratamento de dados para ver ofertas personalizadas"",""//*[@text=""Sim, autorizo o tratamento de dados para ver ofertas personalizadas""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_How it works"",""//*[@text=""How it works""]"",NULL"
"Revamp_BCP,""Para Si"",btn_FAQ,""//*[@text=""FAQ""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Terms and conditions"",""//*[@text=""Terms and conditions""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Data treatment"",""//*[@text=""Data treatment""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_Data treatment"",""//*[@text=""Data treatment""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_Yes I autorize data treatment to receive customized offers"",""//*[@text=""Yes I autorize data treatment to receive customized offers.""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_You will keep seeing offers but not personalized for you"",""//*[@text=""You will keep seeing offers, but not personalized for you.""]"",NULL"
"Revamp_BCP,""Para Si"",""toggle_Data treatment"",""//*[@text=""React App""]/android.view.View/android.view.View/android.view.View/android.view.View/android.view.View/android.view.View[2]/android.view.View"",NULL"
"Revamp_BCP,""Para Si"",""btn_Associar um banco"",""//*[@text=""Associar um banco""]"",NULL"
"Revamp_BCP,""Para Si"",""input_Associar conta_Barra de pesquisa"",//android.widget.EditText,NULL"
"Revamp_BCP,""Para Si"",btn_Continuar,""//*[@text=""Continuar""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_Ups oa BANCO no est a responder"",""//*[text()=""Ups, a Caixa de Crédito Agrícola - Torres Vedras não está a responder""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Tentar Novamente"",""//*[text()=""Tentar novamente""]"",NULL"
"Revamp_BCP,""Para Si"",btn_Sair,""//*[text()=""Sair""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Aggregate banks"",""//*[@text=""Aggregate banks""]"",NULL"
"Revamp_BCP,""Para Si"",btn_Cofidis,""//*[@text=""Cofidis""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Cartoes de credito"",""//*[@text=""Cartões de crédito""]"",NULL"
"Revamp_BCP,""Para Si"",""btn_Credit card"",""//*[@text=""Credit card""]"",NULL"
"Revamp_BCP,""Para Si"",btn_contasAssociadas,""(//android.widget.RelativeLayout[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/infoView""])[9]"",NULL"
"Revamp_BCP,""Para Si"",btn_Movimentos,""//*[@text=""Movimentos""]"",NULL"
"Revamp_BCP,""Para Si"",btn_pedirCartao,""//*[@text=""Pedir cartão""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_Escolha a sua forma de poupar"",""//*[@text=""Escolha a sua forma de poupar""]"",NULL"
"Revamp_BCP,""Para Si"",btn_Savings,""//*[contains(@text,""Savings"")]"",""//XCUIElementTypeStaticText[@name=""Savings""]"""
"Revamp_BCP,""Para Si"",""btn_For You"",""//*[@text=""For You""]"",""//*[@name=""For You""]"""
"Revamp_BCP,""Para Si"",btn_Insurances,""//*[@text=""Insurances""]"",NULL"
"Revamp_BCP,""Para Si"",btn_Accounts,""//*[contains(@text,""Accounts"")]"",""//*[@name=""Accounts"" or @name=""Contas""]"""
"Revamp_BCP,""Para Si"",""btn_Accounts_Associate accounts"",NULL,""//*[@name=""Associate accounts"" or @name=""Contas associadas""]"""
"Revamp_BCP,""Para Si"",btn_Save,""//*[contains(@text, ""Save"") or contains(@text, ""Savings"")]"",""//*[@name=""Save""]"""
"Revamp_BCP,""Para Si"",lbl_Nao_deixe,""//*[@text=""Não deixe para trás aquilo que já começou...""]"",""//*[@name=""Não deixe para trás aquilo que já começou ...""]"""
"Revamp_BCP,""Para Si"",btn_operacoes_pendentes,""//*[@text=""Operações pendentes""]"",""//*[@name=""Operações pendentes""]"""
"Revamp_BCP,""Para Si"",btn_proposta_simulacoes,""//*[@text=""Propostas e simulações de créditos""]"",""//*[@name=""Propostas e simulações de créditos""]"""
"Revamp_BCP,""Para Si"",btn_retomar_abertura,""//*[@text=""Retomar abertura de conta""]"",""//*[@name=""Retomar abertura de conta""]"""
"Revamp_BCP,""Para Si"",lbl_asnossasofertas,""//*[contains(@content-desc,""As nossas ofertas"") or contains(@text,""As nossas ofertas"")]"",""//*[@name=""As nossas ofertas""]"""
"Revamp_BCP,""Para Si"",btn_creditos,""//*[@text=""Créditos""]"",""//*[@name=""Créditos""]"""
"Revamp_BCP,""Para Si"",btn_investir,""//*[contains(@text,""Investir"")]"",""//*[@name=""Investir""]"""
"Revamp_BCP,""Para Si"",btn_contas,""//*[contains(@text,""Contas"")]"",""//*[@name=""Contas""]"""
"Revamp_BCP,""Para Si"",btn_ordenado,""//*[contains(@text,""Ordenado"")]"",""//*[@name=""Ordenado""]"""
"Revamp_BCP,""Para Si"",lbl_sub_creditos,""//*[@text=""Peça ou controle um crédito para facilitar a sua vida""]"",""//*[@name=""Peça ou controle um crédito para facilitar a sua vida""]"""
"Revamp_BCP,""Para Si"",lbl_sub_cartoes,""//*[contains(@text,""Peça ou gira o seu cartão de crédito, débito ou pré-pago"")]"",""//*[@name=""Peça ou gira o seu cartão de crédito, débito ou pré-pago""]"""
"Revamp_BCP,""Para Si"",lbl_sub_poupar,""//*[contains(@text,""Poupe com os nossos depósitos a prazo ou com o Apparte"")]"",""//*[@name=""Poupe com os nossos depósitos a prazo ou com o Apparte""]"""
"Revamp_BCP,""Para Si"",lbl_sub_investir,""//*[contains(@text,""Ponha o seu dinheiro a trabalhar para si"")]"",""//*[@name=""Ponha o seu dinheiro a trabalhar para si""]"""
"Revamp_BCP,""Para Si"",lbl_sub_seguros,""//*[contains(@text,""Garanta proteção para os vários momentos da vida"")]"",""//*[@name=""Garanta proteção para os vários momentos da vida""]"""
"Revamp_BCP,""Para Si"",lbl_sub_contas,""//*[contains(@text,""Abra uma conta nova ou gira uma que já tenha‌"")]"",""//*[@name=""Abra uma conta nova ou gira uma que já tenha""]"""
"Revamp_BCP,""Para Si"",lbl_sub_ordenado,""//*[contains(@text,""Receba e antecipe o seu ordenado no Millennium"")]"",""//*[@name=""Receba e antecipe o seu ordenado no Millennium""]"""
"Revamp_BCP,""Para Si"",btn_Poupanca,""//*[contains(@text,""Poupanças"")]"",""(//*[@name=""Poupanças""])[1]"""
"Revamp_BCP,""Para Si"",btn_Apparte,""//*[contains(@text,""Apparte"")]"",""//*[@name=""Apparte""]"""
"Revamp_BCP,""Para Si"",lbl_Dont_put_off,""//*[@text=""Don´t put off what you´ve already started ...""]"",NULL"
"Revamp_BCP,""Para Si"",lbl_pending_transactions,""//*[@text=""Pending transactions""]"",""//*[@name=""Pending transactions""]"""
"Revamp_BCP,""Para Si"",lbl_proposals,""//*[@text=""Proposals and calculations loans""]"",""//*[@name=""Proposals and calculations loans""]"""
"Revamp_BCP,""Para Si"",lbl_resume,""//*[@text=""Resume account opening""]"",""//*[@name=""Resume account opening""]"""
"Revamp_BCP,""Para Si"",lbl_our_offer,""//*[contains(@content-desc,""‌Our offer"") or contains(@text,""Our offer"")]"",""//*[@name=""Our offer""]"""
"Revamp_BCP,""Para Si"",lbl_loans,""//*[contains(@text,""Loans"")]"",""//*[@name=""Personal loan""]"""
"Revamp_BCP,""Para Si"",lbl_sub_loans,""//*[contains(@text,""Apply for a personal or car loan in minutes"")]"",""//*[@name=""Calculate, apply or track your mortgage loan""]"""
"Revamp_BCP,""Para Si"",lbl_cards,""//*[contains(@text,""Cards"")]"",""//*[@name=""Cards""]"""
"Revamp_BCP,""Para Si"",lbl_sub_cards,""//*[contains(@text, ""Apply or manage your credit, debit or prepaid card"")]"",""//*[@name=""Apply or manage your credit, debit or prepaid card""]"""
"Revamp_BCP,""Para Si"",lbl_save,""//*[contains(@text,""Save"") or contains(@text,""Savings"")]"",""//*[@name=""Savings""]"""
"Revamp_BCP,""Para Si"",lbl_sub_save,""//*[contains(@text,""Grow your savings with our term deposits or with Apparte"")]"",""//*[@name=""Grow your savings with our term deposits or with Apparte""]"""
"Revamp_BCP,""Para Si"",lbl_Investments,""//*[contains(@text,""Investments"")]"",""//*[@name=""Investments""]"""
"Revamp_BCP,""Para Si"",lbl_sub_investments,""//*[contains(@text,""‌Make your money work for you‌"")]"",""//*[@name=""Make your money work for you""]"""
"Revamp_BCP,""Para Si"",lbl_insurance,""//*[contains(@text,""Insurance"")]"",""//*[@name=""Insurance""]"""
"Revamp_BCP,""Para Si"",lbl_sub_insurance,""//*[contains(@text,""Ensure protection for every stage of lif"")]"",""//*[@name=""Ensure protection for every stage of lif""]"""
"Revamp_BCP,""Para Si"",lbl_accounts,""//*[contains(@text,""Accounts"")]"",""//*[@name=""Accounts""]"""
"Revamp_BCP,""Para Si"",lbl_sub_account,""//*[contains(@text,""Open a new account or manage an existing one‌"")]"",""//*[@name=""Open a new account or manage an existing one""]"""
"Revamp_BCP,""Para Si"",lbl_Salary,""//*[contains(@text,""Salary"")]"",""//*[@name=""Salary""]"""
"Revamp_BCP,""Para Si"",lbl_sub_Salary,""//*[contains(@text,""Receive and advance your salary at Millennium"")]"",""//*[@name=""Receive and advance your salary at Millennium""]"""
"Revamp_BCP,""Para Si"",btn_Loans,""//*[@text=""Loans""]"",""//*[@name=""Personal loan""]"""
"Revamp_BCP,""Para Si"",lbl_sub_saving,""//*[contains(@text,""Earn interest on the money you save"")]"",""//*[@name=""Earn interest on the money you save""]"""
"Revamp_BCP,""Para Si"",lbl_sub_apparte,""//*[@text=""Save with goals automatically""]"",""//*[@name=""Save with goals automatically""]"""
"Revamp_BCP,""Para Si"",btn_Salary,""//*[contains(@text,""Salary"")]"",""//*[@name=""Salary""]"""
"Revamp_BCP,""Para Si"",""btn_Proposals loans"",""//*[contains(@text,""Proposals and calculations loans"")]"",""//*[@name=""Proposals and calculations loans""]"""
"Revamp_BCP,""Para Si"",""lbl_For you"",""//*[@text=""For You""]"",NULL"
"Revamp_BCP,""Para Si"",lbl_YOLO,NULL,""//*[@name=""YOLO!""]"""
"Revamp_BCP,""Para Si"",""btn_Garanta protecao para os varios momentos da vida‌"",""//*[@text=""Garanta proteção para os vários momentos da vida‌""]"",NULL"
"Revamp_BCP,""Para Si"",""lbl_sub_Credito Pessoal"",""//*[contains(@text,""‌Peça um crédito pessoal ou automóvel em minutos"")]"",""//*[@name=""Peça um crédito pessoal ou automóvel em minutos ""]"""
